,当地时间 温州市,T,Po,P,Pa,U,DD,Ff,ff3,WW,W1,W2,Tn,Tx,H,VV,Td,RRR,tR,date_time
747,16.12.2023 14:00,6.6,769.0,772.6,-0.3,69.0,从西北方吹来的风,2.0,12.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.1,,2500或更高，或无云。,18.0,1.3,7,12.0,2023-09-15 07:30:15
748,16.12.2023 17:00,5.9,770.2,773.8,1.2,67.0,从北方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.8,,2500或更高，或无云。,14.0,0.2,4,12.0,2023-09-15 07:30:15
749,16.12.2023 20:00,5.3,771.7,775.4,1.5,61.0,从西北偏北方向吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.3,,2500或更高，或无云。,11.0,-1.6,0.6,12.0,2023-09-15 07:40:15
750,16.12.2023 23:00,4.6,772.3,776.0,0.6,52.0,从西北偏北方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,4.6,,2500或更高，或无云。,14.0,-4.4,0.6,12.0,2023-09-15 07:40:15
751,17.12.2023 02:00,4.1,772.6,776.2,0.3,46.0,从西北偏北方向吹来的风,4.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.1,9.9,2500或更高，或无云。,18.0,-6.5,0.2,12.0,2023-09-15 07:40:15
752,17.12.2023 05:00,3.7,772.3,776.0,-0.3,47.0,从北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,3.7,7.2,2500或更高，或无云。,16.0,-6.6,0.1,12.0,2023-09-15 07:40:15
753,17.12.2023 08:00,3.7,773.5,777.2,1.2,46.0,从西北偏北方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,6.8,2500或更高，或无云。,14.0,-7.1,0.1,12.0,2023-09-15 07:40:15
754,17.12.2023 11:00,5.1,773.3,777.1,-0.2,42.0,从北方吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,6.7,2500或更高，或无云。,12.0,-6.8,无降水,12.0,2023-09-15 07:50:15
755,17.12.2023 14:00,6.2,771.2,774.9,-2.1,44.0,从东北偏北方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,6.7,2500或更高，或无云。,12.0,-5.4,无降水,12.0,2023-09-15 07:50:15
756,17.12.2023 17:00,5.6,771.3,775.0,0.1,50.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,6.4,2500或更高，或无云。,9.0,-4.0,无降水,12.0,2023-09-15 07:50:15
757,17.12.2023 20:00,5.1,772.1,775.9,0.8,46.0,从东北偏东方向吹来的风,4.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,6.4,2500或更高，或无云。,12.0,-5.6,无降水,12.0,2023-09-15 07:50:15
758,17.12.2023 23:00,4.9,771.5,775.2,-0.6,48.0,从北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,3.3,6.4,2500或更高，或无云。,13.0,-5.2,无降水,12.0,2023-09-15 07:50:15
759,18.12.2023 02:00,3.8,770.9,774.6,-0.6,73.0,从西北方吹来的风,2.0,8.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,3.3,6.4,2500或更高，或无云。,6.0,-0.6,0.3,12.0,2023-09-15 08:00:15
760,18.12.2023 05:00,3.0,769.4,773.1,-1.5,92.0,从西北偏西方向吹来的风,2.0,8.0,间歇性雨，不冻，在观测时较弱 ,,,2.9,6.4,2500或更高，或无云。,3.1,1.8,1,12.0,2023-09-15 08:00:15
761,18.12.2023 08:00,4.5,769.6,773.3,0.2,90.0,从西北方吹来的风,1.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.9,6.4,2500或更高，或无云。,5.0,3.0,1,12.0,2023-09-15 08:00:15
762,18.12.2023 11:00,5.5,768.4,772.1,-1.2,95.0,从西方吹来的风,2.0,7.0,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.9,6.4,2500或更高，或无云。,3.2,4.8,2,12.0,2023-09-15 08:00:15
763,18.12.2023 14:00,7.0,766.0,769.6,-2.4,96.0,从西南偏西方向吹来的风,2.0,6.0,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.9,7.0,2500或更高，或无云。,2.5,6.4,1,12.0,2023-09-15 08:00:15
764,18.12.2023 17:00,7.6,765.7,769.3,-0.3,98.0,从西方吹来的风,2.0,6.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.9,7.6,2500或更高，或无云。,1.4,7.3,1,12.0,2023-09-15 08:10:15
765,18.12.2023 20:00,8.0,765.1,768.8,-0.6,98.0,从西方吹来的风,2.0,6.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,2.9,8.1,2500或更高，或无云。,1.6,7.7,2,12.0,2023-09-15 08:10:15
766,18.12.2023 23:00,8.7,765.3,769.0,0.2,98.0,从西方吹来的风,3.0,6.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,,,2.9,8.7,2500或更高，或无云。,3.2,8.4,4,12.0,2023-09-15 08:10:15
767,19.12.2023 02:00,8.2,765.0,768.7,-0.3,93.0,从西北方吹来的风,2.0,7.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,,8.8,2500或更高，或无云。,10.0,7.1,6,12.0,2023-09-15 08:10:15
768,19.12.2023 05:00,8.4,764.7,768.3,-0.3,89.0,从北方吹来的风,1.0,8.0,小雨（不冻） ,,,,8.8,2500或更高，或无云。,18.0,6.7,5,12.0,2023-09-15 08:10:15
769,19.12.2023 08:00,7.7,766.0,769.6,1.3,84.0,从北方吹来的风,2.0,8.0,小雨（不冻） ,小雨,在整个相应周期内云遮住了一半或以下的天空,,8.8,2500或更高，或无云。,20.0,5.2,5,12.0,2023-09-15 08:20:15
770,19.12.2023 11:00,8.6,766.3,769.9,0.3,71.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,8.8,2500或更高，或无云。,20.0,3.6,2,12.0,2023-09-15 08:20:15
771,19.12.2023 14:00,7.4,765.2,768.9,-1.1,81.0,从西北方吹来的风,5.0,11.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,7.0,8.8,2500或更高，或无云。,11.0,4.4,0.4,12.0,2023-09-15 08:20:15
772,19.12.2023 17:00,6.5,766.6,770.3,,90.0,从西北方吹来的风,1.0,11.0,小雨（不冻） ,小雨,在整个相应周期内云遮住了一半或以下的天空,6.4,8.8,,17.0,5.0,3,6.0,2023-09-15 08:20:15
773,19.12.2023 20:00,6.4,767.7,771.4,1.1,89.0,从西北方吹来的风,2.0,11.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,6.3,8.8,2500或更高，或无云。,14.0,4.7,3,12.0,2023-09-15 08:20:15
774,19.12.2023 23:00,6.0,768.3,772.0,0.6,90.0,从西北方吹来的风,1.0,11.0,小雨（不冻） ,,,6.0,8.8,2500或更高，或无云。,13.0,4.5,4,12.0,2023-09-15 08:30:15
775,20.12.2023 02:00,6.5,768.2,771.9,-0.1,80.0,从西北偏西方向吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.0,8.8,2500或更高，或无云。,20.0,3.3,3,12.0,2023-09-15 08:30:15
776,20.12.2023 05:00,6.4,768.0,771.7,-0.2,75.0,从西北方吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,6.0,,2500或更高，或无云。,20.0,2.3,0.7,12.0,2023-09-15 08:30:15
777,20.12.2023 08:00,6.7,769.0,772.7,1.0,71.0,从东北偏北方向吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.0,,2500或更高，或无云。,19.0,1.8,0.5,12.0,2023-09-15 08:30:15
778,20.12.2023 11:00,7.6,769.6,773.2,0.6,70.0,从北方吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.0,8.8,2500或更高，或无云。,18.0,2.5,无降水,12.0,2023-09-15 08:30:15
779,20.12.2023 14:00,8.4,768.0,771.7,-1.6,63.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.0,8.4,2500或更高，或无云。,16.0,1.8,无降水,12.0,2023-09-15 08:40:15
780,20.12.2023 17:00,7.4,768.7,772.4,0.7,61.0,从西方吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.0,8.6,2500或更高，或无云。,10.0,0.4,无降水,12.0,2023-09-15 08:40:15
781,20.12.2023 20:00,5.4,769.9,773.6,1.2,66.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.4,8.6,2500或更高，或无云。,8.0,-0.6,无降水,12.0,2023-09-15 08:40:15
782,20.12.2023 23:00,4.2,770.9,774.6,1.0,59.0,从北方吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,,,4.2,8.6,2500或更高，或无云。,7.0,-3.1,无降水,12.0,2023-09-15 08:40:15
783,21.12.2023 02:00,2.7,771.1,774.7,0.2,56.0,从西北方吹来的风,1.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.7,8.6,2500或更高，或无云。,10.0,-5.2,无降水,12.0,2023-09-15 08:40:15
784,21.12.2023 05:00,2.2,771.2,774.9,0.1,49.0,从西方吹来的风,1.0,9.0,云量发展情况没有进行观测或无法观测。 ,,,2.1,8.6,2500或更高，或无云。,10.0,-7.4,无降水,12.0,2023-09-15 08:50:15
785,21.12.2023 08:00,3.0,772.6,776.3,1.4,42.0,从北方吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,8.6,2500或更高，或无云。,10.0,-8.7,无降水,12.0,2023-09-15 08:50:15
786,21.12.2023 11:00,6.3,773.1,776.8,0.5,40.0,从东北偏北方向吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,8.6,2500或更高，或无云。,8.0,-6.3,无降水,12.0,2023-09-15 08:50:15
787,21.12.2023 14:00,7.9,770.9,774.6,-2.2,33.0,从西方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,8.6,2500或更高，或无云。,11.0,-7.4,无降水,12.0,2023-09-15 08:50:15
788,21.12.2023 17:00,5.2,772.3,776.1,1.4,35.0,从西北方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,8.0,2500或更高，或无云。,15.0,-9.0,无降水,12.0,2023-09-15 08:50:15
789,21.12.2023 20:00,2.7,774.7,778.5,2.4,41.0,从北方吹来的风,3.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,8.0,2500或更高，或无云。,15.0,-9.5,无降水,12.0,2023-09-15 09:00:16
790,21.12.2023 23:00,1.2,775.6,779.3,0.9,44.0,从北方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,,,1.2,8.0,2500或更高，或无云。,15.0,-9.7,无降水,12.0,2023-09-15 09:00:16
791,22.12.2023 02:00,-0.1,775.7,779.5,0.1,47.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.2,8.0,2500或更高，或无云。,15.0,-10.1,无降水,12.0,2023-09-15 09:00:16
792,22.12.2023 05:00,-1.3,775.6,779.3,-0.1,48.0,从西北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,-1.4,8.0,2500或更高，或无云。,16.0,-10.9,无降水,12.0,2023-09-15 09:00:16
793,22.12.2023 08:00,-0.3,777.1,780.9,1.5,38.0,从西北偏北方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,8.0,2500或更高，或无云。,16.0,-12.9,无降水,12.0,2023-09-15 09:00:16
794,22.12.2023 11:00,3.6,776.6,780.4,-0.5,26.0,从东北偏东方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,8.0,2500或更高，或无云。,15.0,-14.1,无降水,12.0,2023-09-15 09:10:15
795,22.12.2023 14:00,6.2,774.7,778.5,-1.9,21.0,从东北偏北方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,8.0,2500或更高，或无云。,16.0,-14.5,无降水,12.0,2023-09-15 09:10:15
796,22.12.2023 17:00,3.8,775.0,778.8,0.3,44.0,从东方吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,6.5,2500或更高，或无云。,17.0,-7.6,无降水,12.0,2023-09-15 09:10:15
797,22.12.2023 20:00,2.8,775.9,779.7,0.9,44.0,从东北偏东方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,6.5,2500或更高，或无云。,12.0,-8.5,无降水,12.0,2023-09-15 09:10:15
798,22.12.2023 23:00,1.3,776.8,780.6,0.9,41.0,从东北偏东方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,-1.7,6.5,2500或更高，或无云。,16.0,-10.5,无降水,12.0,2023-09-15 09:10:15
799,23.12.2023 02:00,0.6,776.1,779.8,-0.7,42.0,从西方吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.7,6.5,2500或更高，或无云。,18.0,-11.1,无降水,12.0,2023-09-15 09:20:15
800,23.12.2023 05:00,0.0,774.6,778.3,-1.5,54.0,从西方吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,-1.7,6.5,2500或更高，或无云。,14.0,-8.2,无降水,12.0,2023-09-15 09:20:15
801,23.12.2023 08:00,2.0,774.4,778.2,-0.2,48.0,从西南偏西方向吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,6.5,2500或更高，或无云。,14.0,-7.9,无降水,12.0,2023-09-15 09:20:15
802,23.12.2023 11:00,8.0,773.4,777.1,-1.0,46.0,从东北方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,8.1,2500或更高，或无云。,16.0,-2.9,无降水,12.0,2023-09-15 09:20:15
803,23.12.2023 14:00,11.4,770.9,774.6,-2.5,47.0,从北方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,11.5,2500或更高，或无云。,16.0,0.5,无降水,12.0,2023-09-15 09:20:15
804,23.12.2023 17:00,10.0,771.8,775.5,0.9,57.0,从东北偏东方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,12.8,2500或更高，或无云。,13.0,1.9,无降水,12.0,2023-09-15 09:30:15
805,23.12.2023 20:00,8.8,772.3,776.0,0.5,62.0,从东北偏东方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,12.8,2500或更高，或无云。,12.0,1.9,无降水,12.0,2023-09-15 09:30:15
806,23.12.2023 23:00,7.6,772.6,776.2,0.3,67.0,从东北方吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,,12.8,2500或更高，或无云。,10.0,1.7,无降水,12.0,2023-09-15 09:30:15
807,24.12.2023 02:00,7.3,772.1,775.8,-0.5,69.0,从西北方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,12.8,2500或更高，或无云。,9.0,2.0,无降水,12.0,2023-09-15 09:30:15
808,24.12.2023 05:00,5.4,771.4,775.0,-0.7,53.0,从北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,0.0,12.8,2500或更高，或无云。,19.0,-3.4,无降水,12.0,2023-09-15 09:30:15
809,24.12.2023 08:00,5.7,772.9,776.5,1.5,44.0,从东北偏北方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,12.8,2500或更高，或无云。,17.0,-5.6,无降水,12.0,2023-09-15 09:40:15
